,latitude,longitude,price,_Entire home/apt,_Hotel room,_Private room,_Shared room,rating
220,47.40802,8.54762,575.0,1,0,0,0,1.0
221,47.38119,8.53346,210.0,1,0,0,0,3.0
222,47.38614,8.52568,62.0,0,0,1,0,4.0
223,47.38898,8.49287,240.0,1,0,0,0,2.0
224,47.41888,8.5081,86.0,1,0,0,0,2.0
225,47.39789,8.49951,350.0,1,0,0,0,1.0
226,47.36953,8.54568,135.0,0,0,1,0,5.0
227,47.41553,8.5451,125.0,1,0,0,0,2.0
228,47.35893,8.5266,110.0,1,0,0,0,4.0
229,47.41554,8.54484,150.0,1,0,0,0,2.0
230,47.4156,8.54518,130.0,1,0,0,0,2.0
231,47.40802,8.54762,575.0,1,0,0,0,1.0
232,47.37543,8.5301,77.0,0,0,1,0,5.0
233,47.35661,8.52664,120.0,1,0,0,0,4.0
234,47.3697,8.52476,150.0,1,0,0,0,3.0
235,47.40707,8.55428,141.0,1,0,0,0,2.0
236,47.40903,8.48827,70.0,0,0,1,0,4.0
237,47.37997,8.50702,79.0,1,0,0,0,3.0
238,47.3733,8.54177,56.0,0,0,1,0,5.0
239,47.41547,8.54494,125.0,1,0,0,0,2.0
240,47.39214,8.51455,85.0,1,0,0,0,3.0
241,47.37888,8.50335,72.0,0,0,1,0,5.0
242,47.39982,8.54127,70.0,0,0,1,0,4.0
243,47.37305,8.54167,54.0,0,0,1,0,5.0
244,47.36789,8.54163,175.0,1,0,0,0,3.0
245,47.35666,8.52867,60.0,0,0,1,0,5.0
246,47.37067,8.54021,340.0,1,0,0,0,2.0
247,47.37537,8.53501,511.0,1,0,0,0,1.0
248,47.39953,8.54091,110.0,1,0,0,0,3.0
249,47.33493,8.53114,85.0,1,0,0,0,5.0
250,47.41888,8.5081,90.0,1,0,0,0,2.0
251,47.36385,8.54942,185.0,1,0,0,0,3.0
252,47.35733,8.55358,139.0,1,0,0,0,4.0
253,47.35406,8.5573,70.0,1,0,0,0,4.0
254,47.40203,8.54538,100.0,1,0,0,0,3.0
255,47.38077,8.53434,180.0,1,0,0,0,3.0
256,47.37137,8.54428,268.0,1,0,0,0,3.0
257,47.37313,8.54242,704.0,1,0,0,0,1.0
258,47.35784,8.52677,70.0,0,0,1,0,5.0
259,47.39835,8.58831,45.0,0,0,1,0,4.0
260,47.36582,8.51524,83.0,0,0,1,0,5.0
261,47.37518,8.51686,119.0,1,0,0,0,3.0
262,47.41555,8.5451,150.0,1,0,0,0,2.0
263,47.36057,8.51748,70.0,0,0,1,0,5.0
264,47.36023,8.53029,109.0,0,0,1,0,5.0
265,47.37608,8.5225,68.0,0,0,1,0,5.0
266,47.359,8.55077,151.0,1,0,0,0,4.0
267,47.3821,8.50132,199.0,1,0,0,0,3.0
268,47.40592,8.5917,65.0,0,0,1,0,4.0
269,47.38943,8.55307,280.0,1,0,0,0,2.0
270,47.40801,8.54801,40.0,0,0,1,0,4.0
271,47.36997,8.54671,85.0,1,0,0,0,4.0
272,47.36849,8.55659,155.0,1,0,0,0,3.0
273,47.38368,8.55327,80.0,1,0,0,0,3.0
274,47.36477,8.51936,120.0,1,0,0,0,4.0
275,47.39255,8.53185,70.0,0,0,1,0,4.0
276,47.36041,8.5511,80.0,0,0,1,0,5.0
277,47.36084,8.51707,250.0,1,0,0,0,3.0
278,47.36214,8.56631,45.0,0,0,1,0,5.0
279,47.35913,8.51717,289.0,1,0,0,0,3.0
280,47.391,8.5478,130.0,1,0,0,0,3.0
281,47.37326,8.52085,384.0,0,0,1,0,3.0
282,47.38009,8.51496,100.0,1,0,0,0,3.0
283,47.35982,8.51704,289.0,1,0,0,0,3.0
284,47.41728,8.54833,32.0,0,0,1,0,4.0
285,47.37708,8.52348,575.0,1,0,0,0,1.0
286,47.37708,8.52348,575.0,1,0,0,0,1.0
287,47.37708,8.52348,575.0,1,0,0,0,1.0
288,47.37708,8.52348,575.0,1,0,0,0,1.0
289,47.37372,8.52848,75.0,0,0,1,0,5.0
290,47.40802,8.54762,575.0,1,0,0,0,1.0
291,47.40802,8.54762,575.0,1,0,0,0,1.0
292,47.40802,8.54762,575.0,1,0,0,0,1.0
293,47.40802,8.54762,575.0,1,0,0,0,1.0
294,47.40802,8.54762,575.0,1,0,0,0,1.0
295,47.40802,8.54762,575.0,1,0,0,0,1.0
296,47.38645,8.50316,575.0,1,0,0,0,1.0
297,47.39298,8.52591,106.0,1,0,0,0,3.0
298,47.37441,8.49645,160.0,1,0,0,0,3.0
299,47.38645,8.50316,575.0,1,0,0,0,1.0
300,47.38645,8.50316,575.0,1,0,0,0,1.0
301,47.38645,8.50316,575.0,1,0,0,0,1.0
302,47.38645,8.50316,575.0,1,0,0,0,1.0
303,47.38645,8.50316,575.0,1,0,0,0,1.0
304,47.38645,8.50316,575.0,1,0,0,0,1.0
305,47.38645,8.50316,575.0,1,0,0,0,1.0
306,47.38645,8.50316,575.0,1,0,0,0,1.0
307,47.35944,8.52649,150.0,1,0,0,0,4.0
308,47.38645,8.50316,575.0,1,0,0,0,1.0
309,47.38645,8.50316,575.0,1,0,0,0,1.0
310,47.38645,8.50316,575.0,1,0,0,0,1.0
311,47.38645,8.50316,575.0,1,0,0,0,1.0
312,47.37985,8.51411,148.0,1,0,0,0,3.0
313,47.40886,8.53224,47.0,0,0,1,0,4.0
314,47.38735,8.51522,160.0,1,0,0,0,3.0
315,47.38645,8.50316,575.0,1,0,0,0,1.0
316,47.38645,8.50316,575.0,1,0,0,0,1.0
317,47.38645,8.50316,575.0,1,0,0,0,1.0
318,47.38645,8.50316,575.0,1,0,0,0,1.0
319,47.40063,8.53103,75.0,0,0,1,0,4.0
320,47.40756,8.55934,85.0,1,0,0,0,2.0
321,47.35994,8.52206,134.0,1,0,0,0,4.0
322,47.37686,8.51255,115.0,1,0,0,0,3.0
323,47.38726,8.52221,90.0,0,0,1,0,4.0
324,47.37038,8.54719,75.0,1,0,0,0,4.0
325,47.37989,8.48981,56.0,0,0,1,0,5.0
326,47.37237,8.54397,99.0,1,0,0,0,4.0
327,47.3759,8.52021,130.0,1,0,0,0,3.0
328,47.38777,8.49119,210.0,1,0,0,0,2.0
329,47.39812,8.50584,91.0,1,0,0,0,3.0
330,47.41782,8.53634,150.0,0,0,1,0,3.0
331,47.39394,8.53179,48.0,1,0,0,0,3.0
332,47.37199,8.52825,200.0,1,0,0,0,3.0
333,47.38456,8.55001,92.0,1,0,0,0,3.0
334,47.37455,8.52999,420.0,1,0,0,0,2.0
335,47.41602,8.54667,61.0,0,0,1,0,4.0
336,47.39295,8.51782,110.0,1,0,0,0,3.0
337,47.33002,8.5161,108.0,0,0,1,0,5.0
338,47.40901,8.54204,140.0,1,0,0,0,2.0
339,47.36723,8.52632,499.0,1,0,0,0,1.0
340,47.38882,8.48126,299.0,1,0,0,0,2.0
341,47.34338,8.53135,2483.0,1,0,0,0,1.0
342,47.37949,8.54429,126.0,1,0,0,0,3.0
343,47.36183,8.51632,91.0,1,0,0,0,4.0
344,47.37544,8.51641,69.0,1,0,0,0,4.0
345,47.35873,8.52627,110.0,1,0,0,0,4.0
346,47.37505,8.54372,575.0,1,0,0,0,1.0
347,47.40107,8.49915,135.0,0,0,1,0,4.0
348,47.35721,8.52087,139.0,1,0,0,0,4.0
349,47.37198,8.54206,160.0,1,0,0,0,3.0
350,47.3718,8.54541,145.0,1,0,0,0,3.0
351,47.38646,8.54015,116.0,1,0,0,0,3.0
352,47.41037,8.53746,116.0,1,0,0,0,2.0
353,47.37414,8.5441,246.0,1,0,0,0,3.0
354,47.35796,8.55493,118.0,0,0,1,0,5.0
355,47.37947,8.5173,138.0,1,0,0,0,3.0
356,47.37843,8.5141,110.0,1,0,0,0,3.0
357,47.41888,8.5081,90.0,1,0,0,0,2.0
358,47.40889,8.54848,100.0,1,0,0,0,2.0
359,47.34802,8.5278,40.0,0,0,0,1,5.0
360,47.34802,8.5278,140.0,0,0,0,1,5.0
361,47.35975,8.52788,81.0,1,0,0,0,4.0
362,47.40942,8.54102,130.0,1,0,0,0,2.0
363,47.37618,8.50995,280.0,1,0,0,0,2.0
364,47.38349,8.50863,93.0,1,0,0,0,3.0
365,47.39449,8.52004,72.0,1,0,0,0,3.0
366,47.35835,8.51756,416.0,1,0,0,0,2.0
367,47.382,8.52983,99.0,1,0,0,0,3.0
368,47.33132,8.52768,115.0,1,0,0,0,5.0
369,47.36007,8.5554,95.0,0,0,1,0,5.0
370,47.35814,8.55635,150.0,1,0,0,0,4.0
371,47.35976,8.51851,416.0,1,0,0,0,2.0
372,47.36041,8.55566,90.0,0,0,1,0,5.0
373,47.361,8.52976,90.0,1,0,0,0,4.0
374,47.38342,8.5495,150.0,1,0,0,0,3.0
375,47.35862,8.51657,55.0,1,0,0,0,4.0
376,47.36502,8.49349,39.0,0,0,1,0,5.0
377,47.37099,8.51514,110.0,1,0,0,0,4.0
378,47.4164,8.53539,50.0,0,0,1,0,4.0
379,47.3753,8.51415,72.0,0,0,1,0,5.0
380,47.38809,8.54917,90.0,1,0,0,0,3.0
381,47.37338,8.54301,1215.0,1,0,0,0,1.0
382,47.37458,8.54353,115.0,1,0,0,0,3.0
383,47.36111,8.55034,271.0,1,0,0,0,3.0
384,47.35975,8.54969,550.0,1,0,0,0,1.0
385,47.37336,8.5543,195.0,0,1,0,0,4.0
386,47.36085,8.55474,90.0,0,0,1,0,5.0
387,47.35998,8.55502,129.0,1,0,0,0,4.0
388,47.38299,8.51597,37.0,0,0,1,0,5.0
389,47.41354,8.54605,85.0,1,0,0,0,2.0
390,47.38136,8.53346,280.0,1,0,0,0,2.0
391,47.36103,8.55621,90.0,0,0,1,0,5.0
392,47.3776931762695,8.5216360092163,64.0,1,0,0,0,4.0
393,47.35762,8.55756,118.0,0,0,1,0,5.0
394,47.4156,8.5451,130.0,1,0,0,0,2.0
395,47.3713,8.52514,150.0,1,0,0,0,3.0
396,47.35556,8.55478,139.0,1,0,0,0,4.0
397,47.37911,8.55166,76.0,1,0,0,0,3.0
398,47.36094,8.56591,249.0,1,0,0,0,3.0
399,47.38561,8.48861,54.0,0,0,1,0,5.0
400,47.37212,8.5265,280.0,1,0,0,0,3.0
401,47.3803,8.50703,95.0,1,0,0,0,3.0
402,47.38035,8.52826,70.0,0,0,1,0,5.0
403,47.41555,8.54505,150.0,1,0,0,0,2.0
404,47.4132,8.54199,189.0,0,1,0,0,2.0
405,47.39304,8.52821,165.0,1,0,0,0,2.0
406,47.40421,8.48591,187.0,1,0,0,0,2.0
407,47.35511,8.6048,150.0,1,0,0,0,4.0
408,47.39099,8.47205,54.0,1,0,0,0,3.0
409,47.3727,8.54082,95.0,1,0,0,0,4.0
410,47.42425,8.51083,58.0,0,0,1,0,3.0
411,47.36313,8.55054,85.0,1,0,0,0,4.0
412,47.3841,8.50817,225.0,1,0,0,0,2.0
413,47.38429,8.50774,220.0,1,0,0,0,2.0
414,47.37843,8.5141,167.0,1,0,0,0,3.0
415,47.33136,8.53636,110.0,0,0,1,0,5.0
416,47.37455,8.52999,340.0,1,0,0,0,2.0
417,47.37764,8.54849,92.0,1,0,0,0,3.0
418,47.3741,8.54504,95.0,1,0,0,0,4.0
419,47.41308,8.54723,97.0,1,0,0,0,2.0
420,47.3699,8.52752,69.0,0,0,1,0,5.0
421,47.3622,8.52097,1171.0,1,0,0,0,1.0
422,47.37303,8.51942,68.0,0,0,1,0,5.0
423,47.37455,8.52999,950.0,1,0,0,0,1.0
424,47.38798,8.54424,120.0,1,0,0,0,3.0
425,47.38919,8.5444,120.0,1,0,0,0,3.0
426,47.41887,8.50807,90.0,1,0,0,0,2.0
427,47.41887,8.50807,90.0,1,0,0,0,2.0
428,47.42287,8.51473,90.0,1,0,0,0,2.0
429,47.41887,8.50807,90.0,1,0,0,0,2.0
430,47.42287,8.51473,90.0,1,0,0,0,2.0
431,47.41887,8.50807,90.0,1,0,0,0,2.0
432,47.42318,8.51508,90.0,1,0,0,0,2.0
433,47.41887,8.50807,90.0,1,0,0,0,2.0
434,47.42287,8.51473,90.0,1,0,0,0,2.0
435,47.41887,8.50807,90.0,1,0,0,0,2.0
436,47.42287,8.51473,90.0,1,0,0,0,2.0
437,47.42287,8.51473,90.0,1,0,0,0,2.0
438,47.42287,8.51473,90.0,1,0,0,0,2.0
439,47.41887,8.50807,90.0,1,0,0,0,2.0
440,47.41887,8.50807,90.0,1,0,0,0,2.0
441,47.36662,8.53698,240.0,1,0,0,0,3.0
442,47.41021,8.56322,300.0,0,0,1,0,2.0
443,47.33633,8.53903,1423.0,1,0,0,0,1.0
444,47.36904,8.5578,400.0,1,0,0,0,2.0
445,47.34904,8.56313,95.0,1,0,0,0,4.0
446,47.41584,8.54538,130.0,1,0,0,0,2.0
447,47.37384,8.54256,130.0,1,0,0,0,3.0
448,47.38028,8.50769,89.0,1,0,0,0,3.0
449,47.35717,8.57667,77.0,0,0,1,0,5.0
450,47.37109,8.52559,140.0,0,0,1,0,5.0
451,47.37682,8.53883,596.0,1,0,0,0,1.0
452,47.37798,8.5379,689.0,1,0,0,0,1.0
453,47.37773,8.53801,596.0,1,0,0,0,1.0
454,47.37774,8.53983,596.0,1,0,0,0,1.0
455,47.36522,8.52109,52.0,0,0,1,0,5.0
456,47.36731,8.52094,61.0,0,0,1,0,5.0
457,47.37843,8.5141,230.0,1,0,0,0,3.0
458,47.36469,8.51873,100.0,0,0,1,0,5.0
459,47.38737,8.49405,240.0,0,1,0,0,3.0
460,47.36548,8.54847,700.0,0,0,1,0,1.0
461,47.3695,8.52834,115.0,1,0,0,0,4.0
462,47.39671,8.51977,47.0,0,0,1,0,4.0
463,47.40097,8.54583,129.0,1,0,0,0,2.0
464,47.38049,8.50784,78.0,1,0,0,0,3.0
465,47.40229,8.49432,54.0,0,0,1,0,4.0
466,47.40995,8.54569,156.0,1,0,0,0,2.0
467,47.36696,8.52266,192.0,1,0,0,0,3.0
468,47.36696,8.52266,212.0,1,0,0,0,3.0
469,47.36696,8.52266,209.0,1,0,0,0,3.0
470,47.36696,8.52266,490.0,1,0,0,0,1.0
471,47.37068,8.51172,133.0,0,0,1,0,5.0
472,47.40449,8.48669,333.0,1,0,0,0,1.0
473,47.37784,8.55845,150.0,0,0,1,0,4.0
474,47.36939,8.49282,87.0,1,0,0,0,4.0
475,47.34133,8.52947,96.0,0,0,1,0,5.0
476,47.36343,8.55644,57.0,0,0,1,0,5.0
477,47.41311,8.54414,114.0,0,0,1,0,3.0
478,47.36325,8.55957,200.0,1,0,0,0,3.0
479,47.37994,8.48114,48.0,0,0,1,0,5.0
480,47.38777,8.48239,90.0,0,0,1,0,4.0
481,47.35983,8.55046,467.0,1,0,0,0,2.0
482,47.35861,8.51649,45.0,0,0,1,0,5.0
483,47.39021,8.523,170.0,1,0,0,0,3.0
484,47.391,8.5478,125.0,1,0,0,0,3.0
485,47.391,8.5478,100.0,1,0,0,0,3.0
486,47.37367,8.53907,85.0,1,0,0,0,4.0
487,47.36939,8.54563,145.0,0,0,1,0,5.0
488,47.36089,8.56275,65.0,0,0,1,0,5.0
489,47.37287,8.53854,99.0,1,0,0,0,4.0
490,47.36591,8.55055,147.0,1,0,0,0,4.0
491,47.36584,8.55204,149.0,1,0,0,0,4.0
492,47.39452,8.53117,300.0,1,0,0,0,2.0
493,47.37767,8.56681,1000.0,0,0,1,0,1.0
494,47.38708,8.49633,240.0,1,0,0,0,2.0
495,47.37977,8.50612,160.0,1,0,0,0,3.0
496,47.37907,8.51312,130.0,1,0,0,0,3.0
497,47.35767,8.55422,110.0,1,0,0,0,4.0
498,47.35647,8.5575,125.0,1,0,0,0,4.0
499,47.37516,8.515112,180.0,1,0,0,0,3.0
500,47.4201677999999,8.5047952,200.0,1,0,0,0,1.0
501,47.37372,8.52188,96.0,1,0,0,0,4.0
502,47.35853,8.52861,93.0,1,0,0,0,4.0
503,47.37257,8.52883,99.0,0,0,1,0,5.0
504,47.37583,8.54434,574.0,1,0,0,0,1.0
505,47.38691,8.49168,575.0,1,0,0,0,1.0
506,47.38612,8.49211,575.0,1,0,0,0,1.0
507,47.38552,8.49362,575.0,1,0,0,0,1.0
508,47.38535,8.49344,575.0,1,0,0,0,1.0
509,47.38657,8.4934,575.0,1,0,0,0,1.0
510,47.38495,8.4917,575.0,1,0,0,0,1.0
511,47.38482,8.49314,575.0,1,0,0,0,1.0
512,47.38472,8.49359,575.0,1,0,0,0,1.0
513,47.3863,8.49225,575.0,1,0,0,0,1.0
514,47.38679,8.49366,575.0,1,0,0,0,1.0
515,47.38533,8.49174,575.0,1,0,0,0,1.0
516,47.39916,8.50557,296.0,1,0,0,0,1.0
517,47.40757,8.53859,240.0,0,0,1,0,3.0
518,47.39901,8.54151,60.0,0,0,1,0,4.0
519,47.40081,8.54467,96.0,1,0,0,0,3.0
520,47.35766,8.55473,124.0,1,0,0,0,4.0
521,47.38502,8.50769,375.0,1,0,0,0,2.0
522,47.38526,8.50764,173.0,1,0,0,0,3.0
523,47.37602,8.5658,89.0,0,0,1,0,5.0
524,47.37672,8.56733,150.0,0,0,1,0,4.0
525,47.37443,8.52931,300.0,0,0,1,0,3.0
526,47.38182,8.48131,85.0,1,0,0,0,3.0
527,47.40145,8.54554,119.0,1,0,0,0,2.0
528,47.35817,8.55294,95.0,0,0,1,0,5.0
529,47.37334,8.54476,441.0,1,0,0,0,2.0
530,47.36878,8.55702,89.0,0,0,1,0,5.0
531,47.35773,8.55275,124.0,1,0,0,0,4.0
532,47.35912,8.55318,95.0,1,0,0,0,4.0
533,47.38727,8.49311,90.0,1,0,0,0,3.0
534,47.35787,8.55297,125.0,1,0,0,0,4.0
535,47.35779,8.55328,105.0,1,0,0,0,4.0
536,47.41283,8.51578,54.0,0,0,1,0,4.0
537,47.3593,8.55429,116.0,1,0,0,0,4.0
538,47.35887,8.55399,95.0,1,0,0,0,4.0
539,47.37726,8.56566,150.0,0,0,1,0,4.0
540,47.3512,8.56652,200.0,1,0,0,0,4.0
541,47.35924,8.55265,144.0,1,0,0,0,4.0
542,47.37967,8.50604,169.0,1,0,0,0,3.0
543,47.35902,8.49771,132.0,1,0,0,0,4.0
544,47.36651,8.49336,75.0,1,0,0,0,4.0
545,47.35185,8.56661,100.0,0,0,1,0,5.0
546,47.38569,8.51373,240.0,1,0,0,0,2.0
547,47.35726,8.55432,110.0,1,0,0,0,4.0
548,47.3841,8.50817,216.0,1,0,0,0,2.0
549,47.36025,8.5605,160.0,1,0,0,0,4.0
550,47.38201,8.50151,110.0,1,0,0,0,3.0
551,47.36008,8.52724,9840.0,0,0,1,0,1.0
552,47.36995,8.52568,354.0,1,0,0,0,2.0
553,47.36963,8.52467,442.0,1,0,0,0,2.0
554,47.37062,8.52675,475.0,1,0,0,0,1.0
555,47.36917,8.52654,318.0,1,0,0,0,2.0
556,47.36912,8.52486,501.0,1,0,0,0,1.0
557,47.35509,8.5269,110.0,1,0,0,0,4.0
558,47.35718,8.55274,95.0,1,0,0,0,4.0
559,47.38754,8.53985,90.0,0,0,0,1,4.0
560,47.38446,8.50905,157.0,1,0,0,0,3.0
561,47.38494,8.50731,155.0,1,0,0,0,3.0
562,47.38506,8.50766,285.0,1,0,0,0,2.0
563,47.37356,8.53963,185.0,1,0,0,0,3.0
564,47.36107,8.5173,90.0,1,0,0,0,4.0
565,47.37018,8.51908,47.0,0,0,1,0,5.0
566,47.36085,8.51767,90.0,1,0,0,0,4.0
567,47.36095,8.51767,90.0,1,0,0,0,4.0
568,47.36088,8.51752,94.0,1,0,0,0,4.0
569,47.36642,8.56304,49.0,0,0,1,0,5.0
570,47.38126,8.50611,295.0,1,0,0,0,2.0
571,47.36912,8.55666,440.0,1,0,0,0,2.0
572,47.35938,8.52303,149.0,1,0,0,0,4.0
573,47.39019,8.53774,95.0,0,0,1,0,4.0
574,47.39057,8.47366,72.0,1,0,0,0,3.0
575,47.37646,8.51452,111.0,1,0,0,0,3.0
576,47.39531,8.52095,47.0,0,0,1,0,4.0
577,47.35961,8.51251,120.0,1,0,0,0,4.0
578,47.37514,8.51872,59.0,0,0,1,0,5.0
579,47.38447,8.52848,140.0,1,0,0,0,3.0
580,47.35588,8.55613,90.0,1,0,0,0,4.0
581,47.38583,8.52757,83.0,1,0,0,0,3.0
582,47.35649,8.58213,499.0,1,0,0,0,2.0
583,47.36351,8.49217,47.0,0,0,1,0,5.0
584,47.38043,8.53226,124.0,1,0,0,0,3.0
585,47.36714,8.52127,59.0,0,0,1,0,5.0
586,47.35808,8.6002,88.0,0,0,1,0,5.0
587,47.39014,8.50848,58.0,0,0,1,0,4.0
588,47.40438,8.54943,68.0,1,0,0,0,3.0
589,47.38631,8.48693,610.0,1,0,0,0,1.0
590,47.41416,8.5577,79.0,0,0,1,0,3.0
591,47.36592,8.52842,105.0,0,0,1,0,5.0
592,47.38487,8.54462,966.0,1,0,0,0,1.0
593,47.34693,8.53326,75.0,1,0,0,0,5.0
594,47.39054,8.52142,250.0,0,1,0,0,3.0
595,47.37716,8.545,313.0,0,1,0,0,3.0
596,47.36902,8.55053,300.0,0,1,0,0,3.0
597,47.40229,8.54445,96.0,1,0,0,0,3.0
598,47.37617,8.51201,200.0,1,0,0,0,3.0
599,47.36693,8.55756,475.0,1,0,0,0,2.0
600,47.3647,8.50899,86.0,1,0,0,0,4.0
601,47.37725,8.56622,79.0,0,0,1,0,5.0
602,47.36713,8.55229,250.0,1,0,0,0,3.0
603,47.38664,8.4977,80.0,0,0,1,0,4.0
604,47.41913,8.54363,65.0,0,0,1,0,3.0
605,47.38214,8.52955,89.0,0,0,1,0,4.0
606,47.37755,8.5229,58.0,0,0,1,0,5.0
607,47.37112,8.49875,220.0,1,0,0,0,3.0
608,47.39972,8.5047,198.0,1,0,0,0,2.0
609,47.37482,8.54345,111.0,1,0,0,0,3.0
610,47.42385,8.50211,54.0,0,0,1,0,3.0
611,47.40148,8.53308,44.0,0,0,1,0,4.0
612,47.397,8.51879,94.0,1,0,0,0,3.0
613,47.36626,8.52101,65.0,0,0,1,0,5.0
614,47.36609,8.56021,104.0,0,0,1,0,5.0
615,47.35067,8.56311,95.0,1,0,0,0,4.0
616,47.38326,8.53162,147.0,1,0,0,0,3.0
617,47.35942,8.55214,77.0,0,0,1,0,5.0
618,47.36372,8.55814,149.0,0,0,1,0,5.0
619,47.37902,8.55632,90.0,0,0,1,0,5.0
620,47.33815,8.53647,105.0,0,0,1,0,5.0
621,47.36589,8.55671,144.0,1,0,0,0,4.0
622,47.36026,8.58299,510.0,1,0,0,0,2.0
623,47.38168,8.54732,120.0,1,0,0,0,3.0
624,47.38168,8.54732,120.0,1,0,0,0,3.0
625,47.38244,8.54064,120.0,1,0,0,0,3.0
626,47.38168,8.54732,120.0,1,0,0,0,3.0
627,47.38168,8.54732,120.0,1,0,0,0,3.0
628,47.38168,8.54732,120.0,1,0,0,0,3.0
629,47.38168,8.54732,120.0,1,0,0,0,3.0
630,47.38168,8.54732,120.0,1,0,0,0,3.0
631,47.38168,8.54732,120.0,1,0,0,0,3.0
632,47.38168,8.54732,120.0,1,0,0,0,3.0
633,47.42014,8.50162,191.0,1,0,0,0,1.0
634,47.38168,8.54732,120.0,1,0,0,0,3.0
635,47.38168,8.54732,120.0,1,0,0,0,3.0
636,47.38168,8.54732,120.0,1,0,0,0,3.0
637,47.36515,8.55512,148.0,1,0,0,0,4.0
638,47.37815,8.52811,69.0,0,0,1,0,5.0
639,47.37058,8.5617,120.0,1,0,0,0,4.0
640,47.37212,8.56261,194.0,1,0,0,0,3.0
641,47.37247,8.52614,269.0,1,0,0,0,3.0
642,47.36261,8.53167,112.0,0,0,1,0,5.0
643,47.36874,8.53988,726.0,1,0,0,0,1.0
644,47.36874,8.53988,396.0,1,0,0,0,2.0
645,47.38238,8.4928,284.0,0,0,1,0,3.0
646,47.37542,8.56603,118.0,0,0,1,0,5.0
647,47.40763,8.55778,90.0,1,0,0,0,2.0
648,47.35886,8.5294,200.0,1,0,0,0,3.0
649,47.3774,8.52904,55.0,0,0,1,0,5.0
650,47.36376,8.53257,199.0,1,0,0,0,3.0
651,47.40214,8.54576,100.0,1,0,0,0,3.0
652,47.40812,8.52532,76.0,1,0,0,0,2.0
653,47.40659,8.58761,100.0,0,0,1,0,4.0
654,47.36508,8.51045,155.0,1,0,0,0,3.0
655,47.38538,8.49912,115.0,1,0,0,0,3.0
656,47.37609,8.52944,290.0,1,0,0,0,2.0
657,47.3693,8.51901,54.0,0,0,1,0,5.0
658,47.357891,8.598951,40.0,0,0,1,0,5.0
659,47.37883,8.52919,52.0,0,0,1,0,5.0
660,47.38067,8.50817,85.0,1,0,0,0,3.0
661,47.37476,8.51902,80.0,0,0,1,0,5.0
662,47.35988,8.49686,116.0,1,0,0,0,4.0
663,47.39487,8.52049,92.0,1,0,0,0,3.0
664,47.37365,8.51396,130.0,1,0,0,0,3.0
665,47.37532,8.52863,139.0,1,0,0,0,3.0
666,47.43129,8.54656,65.0,1,0,0,0,2.0
667,47.36259,8.55477,110.0,0,0,1,0,5.0
668,47.37239,8.56137,55.0,0,0,1,0,5.0
669,47.41917,8.50251,120.0,0,0,1,0,3.0
670,47.37638,8.53044,152.0,1,0,0,0,3.0
671,47.34855,8.57322,115.0,0,0,1,0,5.0
672,47.412,8.5293,79.0,1,0,0,0,2.0
673,47.39045,8.53831,125.0,1,0,0,0,3.0
674,47.37568,8.49746,60.0,0,0,1,0,5.0
675,47.37531,8.51353,120.0,0,0,1,0,5.0
676,47.40165,8.50117,110.0,1,0,0,0,2.0
677,47.38743,8.48272,176.0,1,0,0,0,3.0
678,47.39306,8.4789,50.0,0,0,1,0,4.0
679,47.37061,8.54095,140.0,0,0,0,1,4.0
680,47.35721,8.5547,140.0,1,0,0,0,4.0
681,47.41472,8.54396,125.0,1,0,0,0,2.0
682,47.3729057312011,8.53652095794677,340.0,0,1,0,0,3.0
683,47.36019,8.52268,140.0,1,0,0,0,4.0
684,47.37268,8.52651,150.0,0,0,1,0,4.0
685,47.40639,8.54706,80.0,0,0,1,0,4.0
686,47.40826,8.54878,80.0,0,0,1,0,4.0
687,47.40647,8.54768,80.0,1,0,0,0,3.0
688,47.40472,8.57047,95.0,1,0,0,0,3.0
689,47.37133,8.54047,289.0,1,0,0,0,2.0
690,47.37585,8.4835,90.0,0,0,1,0,5.0
691,47.37091,8.52796,120.0,1,0,0,0,3.0
692,47.3765302,8.5260281,290.0,1,0,0,0,2.0
693,47.35996,8.59117,98.0,1,0,0,0,4.0
694,47.40678,8.54767,80.0,0,0,1,0,4.0
695,47.37728,8.48299,90.0,0,0,1,0,5.0
696,47.36609,8.52114,130.0,1,0,0,0,4.0
697,47.357605,8.599305,40.0,0,0,1,0,5.0
698,47.37942,8.50621,78.0,1,0,0,0,3.0
699,47.35679,8.59408,210.0,1,0,0,0,3.0
700,47.42046,8.53931,70.0,0,0,1,0,3.0
701,47.37249,8.51675,90.0,1,0,0,0,4.0
702,47.33484,8.5286,71.0,0,0,1,0,5.0
703,47.40109,8.50269,180.0,1,0,0,0,2.0
704,47.35902,8.51672,42.0,0,0,1,0,5.0
705,47.40588,8.48537,50.0,0,0,1,0,4.0
706,47.36903,8.5349,220.0,1,0,0,0,3.0
707,47.3749,8.55268,76.0,0,0,1,0,5.0
708,47.39337,8.4846,210.0,0,0,1,0,3.0
709,47.39337,8.4846,235.0,0,0,1,0,3.0
710,47.37136,8.54775,120.0,1,0,0,0,3.0
711,47.35794,8.58881,45.0,0,0,1,0,5.0
712,47.36098,8.52143,120.0,1,0,0,0,4.0
713,47.35806,8.49732,89.0,1,0,0,0,4.0
714,47.3945,8.51886,35.0,0,0,1,0,4.0
715,47.35408,8.52575,141.0,1,0,0,0,4.0
716,47.37927,8.53025,43.0,0,0,1,0,5.0
717,47.37929,8.52707,90.0,0,0,1,0,5.0
